alertID,Rule Description,Source IP,MITRE ATT&CK Technique,Rule ID,Fired Times,Severity Level,Timestamp
258,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,12,10,Apr 11 13:08:02
259,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,807,5,Apr 11 16:24:02
260,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1289,5,Apr 11 13:54:01
261,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,725,5,Apr 11 16:21:04
262,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,49,5,Apr 11 13:03:13
263,sshd: Attempt to login using a non-existent user,188.166.47.99,"Password Guessing,SSH",5710,9,5,01-04-2011 12:00
264,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,259,5,Apr 11 15:50:02
265,syslog: User authentication failure.,Unknown,,2501,22,5,01-04-2011 12:54
266,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,815,5,Apr 11 15:27:02
267,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,140,5,Apr 11 13:30:35
268,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1571,5,Apr 11 16:43:02
269,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,799,5,Apr 11 14:12:02
270,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1280,5,Apr 11 15:43:02
271,PAM: User login failed.,104.225.217.122,Password Guessing,5503,60,5,Apr 11 13:06:01
272,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,759,5,Apr 11 13:30:04
273,PAM: User login failed.,170.64.161.109,Password Guessing,5503,805,5,Apr 11 13:42:45
274,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,620,5,Apr 11 13:26:02
275,sshd: Attempt to login using a non-existent user,170.64.173.245,"Password Guessing,SSH",5710,625,5,01-04-2011 12:39
276,PAM: User login failed.,104.225.217.122,Password Guessing,5503,785,5,Apr 11 16:39:02
277,PAM: User login failed.,104.225.217.122,Password Guessing,5503,791,5,Apr 11 16:39:02
278,sshd: authentication failed.,110.40.132.227,"Password Guessing,SSH",5760,222,5,Apr 11 16:28:25
279,PAM: User login failed.,104.225.217.122,Password Guessing,5503,503,5,Apr 11 15:31:02
280,sshd: Attempt to login using a non-existent user,208.81.201.3,"Password Guessing,SSH",5710,852,5,01-04-2011 11:52
281,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1511,5,Apr 11 14:31:04
282,PAM: User login failed.,104.225.217.122,Password Guessing,5503,244,5,Apr 11 13:18:02
283,PAM: Login session opened.,Unknown,Valid Accounts,5501,13,3,Apr 11 13:12:01
284,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2282,5,Apr 11 14:58:05
285,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,118,5,Apr 11 16:31:04
286,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,266,5,Apr 11 14:03:04
287,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,891,5,Apr 11 13:34:04
288,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1862,5,Apr 11 16:48:02
289,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1159,5,Apr 11 13:38:05
290,sshd: Attempt to login using a non-existent user,194.113.236.217,"Password Guessing,SSH",5710,340,5,01-04-2011 12:15
291,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1182,5,Apr 11 16:55:02
292,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1493,5,Apr 11 15:51:02
293,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,11,10,Apr 11 13:08:02
294,sshd: Attempt to login using a non-existent user,194.113.236.217,"Password Guessing,SSH",5710,18,5,01-04-2011 12:00
295,PAM: User login failed.,170.64.161.109,Password Guessing,5503,1025,5,Apr 11 13:47:40
296,PAM: User login failed.,104.225.217.122,Password Guessing,5503,153,5,Apr 11 13:12:02
297,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1328,5,Apr 11 15:45:02
298,PAM: User login failed.,183.81.169.238,Password Guessing,5503,890,5,Apr 11 14:32:58
299,PAM: User login failed.,104.225.217.122,Password Guessing,5503,695,5,Apr 11 15:43:02
300,PAM: User login failed.,180.101.88.229,Password Guessing,5503,148,5,01-04-2011 11:13
301,sshd: authentication failed.,Unknown,"Password Guessing,SSH",5760,302,5,Apr 11 16:36:51
302,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1254,5,Apr 11 16:58:02
303,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1271,5,Apr 11 14:57:01
304,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,577,5,Apr 11 13:24:04
305,PAM: Login session closed.,Unknown,,5502,31,3,Apr 11 13:30:04
306,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,1868,5,Apr 11 13:48:09
307,PAM: User login failed.,124.221.245.149,Password Guessing,5503,1436,5,Apr 11 13:57:13
308,sshd: authentication failed.,124.156.211.11,"Password Guessing,SSH",5760,263,5,01-04-2011 12:23
309,sshd: authentication failed.,Unknown,"Password Guessing,SSH",5760,270,5,01-04-2011 12:24
310,PAM: Login session opened.,Unknown,Valid Accounts,5501,57,3,Apr 11 14:56:01
311,sshd: authentication failed.,1.117.73.36,"Password Guessing,SSH",5760,550,5,Apr 11 13:59:13
312,PAM: User login failed.,104.225.217.122,Password Guessing,5503,291,5,Apr 11 16:15:02
313,sshd: authentication failed.,39.100.241.126,"Password Guessing,SSH",5760,439,5,01-04-2011 12:50
314,PAM: Login session closed.,Unknown,,5502,47,3,Apr 11 13:46:06
315,sshd: Attempt to login using a non-existent user,218.158.94.54,"Password Guessing,SSH",5710,1716,5,Apr 11 16:45:18
316,sshd: Attempt to login using a non-existent user,39.109.117.82,"Password Guessing,SSH",5710,31,5,01-04-2011 12:01
317,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,63,10,Apr 11 16:36:52
318,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,179,5,Apr 11 14:39:04
319,PAM: User login failed.,104.225.217.122,Password Guessing,5503,765,5,Apr 11 16:38:02
320,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,1637,5,Apr 11 14:35:49
321,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,121,5,Apr 11 16:32:04
322,PAM: User login failed.,179.43.180.106,Password Guessing,5503,830,5,Apr 11 15:51:26
323,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,42,10,Apr 11 15:11:04
324,sshd: Attempt to login using a non-existent user,43.153.207.95,"Password Guessing,SSH",5710,793,5,01-04-2011 11:50
325,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,211,5,01-04-2011 12:17
326,PAM: User login failed.,157.245.104.97,Password Guessing,5503,284,5,01-04-2011 12:18
327,PAM: User login failed.,104.225.217.122,Password Guessing,5503,795,5,Apr 11 15:49:02
328,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,25,5,Apr 11 15:06:04
329,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1485,5,Apr 11 13:43:05
330,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,372,5,Apr 11 13:16:02
331,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,215,5,Apr 11 15:07:01
332,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,81,5,Apr 11 15:19:19
333,File added to the system.,Unknown,,554,3,5,Unknown
334,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,458,5,Apr 11 13:19:03
335,sshd: Attempt to login using a non-existent user,212.64.10.125,"Password Guessing,SSH",5710,2429,5,Apr 11 13:55:32
336,PAM: User login failed.,180.101.88.229,Password Guessing,5503,383,5,01-04-2011 11:27
337,syslog: User authentication failure.,Unknown,,2501,15,5,01-04-2011 12:52
338,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,348,5,Apr 11 14:04:25
339,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1468,5,Apr 11 14:30:03
340,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,992,5,Apr 11 14:16:02
341,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,894,5,Apr 11 15:30:02
342,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,369,5,Apr 11 16:11:03
343,PAM: User login failed.,180.101.88.229,Password Guessing,5503,238,5,Apr 11 16:12:51
344,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,720,5,Apr 11 13:29:04
345,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1247,5,Apr 11 15:42:01
346,sshd: Attempt to login using a non-existent user,85.209.11.27,"Password Guessing,SSH",5710,656,5,01-04-2011 12:44
347,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,141,5,Apr 11 16:37:03
348,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,152,5,Apr 11 16:18:23
349,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1101,5,Apr 11 16:32:04
350,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,56,10,Apr 11 15:32:02
351,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,40,3,Apr 11 13:39:01
352,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,13,10,Apr 11 13:05:04
353,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,136,10,Apr 11 16:36:04
354,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,611,5,Apr 11 15:20:05
355,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,218,5,01-04-2011 12:18
356,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1133,5,Apr 11 14:19:04
357,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1257,5,Apr 11 16:36:04
358,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,88,10,Apr 11 13:26:02
359,PAM: User login failed.,180.101.88.229,Password Guessing,5503,748,5,Apr 11 13:41:31
360,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1391,5,Apr 11 14:27:04
361,PAM: User login failed.,104.225.217.122,Password Guessing,5503,3,5,Apr 11 15:00:02
362,PAM: User login failed.,104.225.217.122,Password Guessing,5503,163,5,Apr 11 13:13:02
363,PAM: User login failed.,104.225.217.122,Password Guessing,5503,96,5,Apr 11 15:06:02
364,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1441,5,Apr 11 15:49:04
365,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1372,5,Apr 11 14:27:02
366,PAM: User login failed.,104.225.217.122,Password Guessing,5503,562,5,Apr 11 16:28:02
367,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,28,10,Apr 11 13:16:53
368,PAM: User login failed.,81.192.46.38,Password Guessing,5503,725,5,01-04-2011 11:54
369,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,107,10,01-04-2011 11:57
370,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,620,5,Apr 11 15:20:05
371,PAM: User login failed.,104.225.217.122,Password Guessing,5503,750,5,Apr 11 16:37:02
372,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,869,5,Apr 11 13:33:05
373,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1225,5,Apr 11 16:57:02
374,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,33,3,Apr 11 13:32:01
375,PAM: User login failed.,14.215.46.149,Password Guessing,5503,650,5,Apr 11 16:32:49
376,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,22,5,Apr 11 14:00:04
377,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,378,5,Apr 11 15:12:05
378,PAM: Multiple failed logins in a small period of time.,170.64.161.109,Brute Force,5551,13,10,Apr 11 14:04:53
379,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,538,5,Apr 11 14:07:23
380,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1632,5,Apr 11 15:56:04
381,PAM: User login failed.,104.225.217.122,Password Guessing,5503,298,5,Apr 11 13:22:02
382,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,503,5,Apr 11 16:15:05
383,PAM: User login failed.,140.143.142.95,Password Guessing,5503,1158,5,Apr 11 13:50:53
384,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1940,5,Apr 11 13:49:05
385,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2078,5,Apr 11 16:52:04
386,PAM: User login failed.,104.225.217.122,Password Guessing,5503,816,5,Apr 11 15:51:02
387,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,74,10,Apr 11 13:42:02
388,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,19,3,Apr 11 14:18:01
389,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,741,5,Apr 11 13:30:01
390,sshd: Attempt to login using a non-existent user,188.166.47.99,"Password Guessing,SSH",5710,150,5,01-04-2011 12:06
391,PAM: User login failed.,104.225.217.122,Password Guessing,5503,824,5,Apr 11 15:51:02
392,sshd: Attempt to login using a non-existent user,124.221.245.149,"Password Guessing,SSH",5710,2845,5,Apr 11 13:59:53
393,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,291,5,Apr 11 15:09:04
394,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,20,10,Apr 11 13:13:02
395,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1126,5,Apr 11 14:47:01
396,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,413,5,Apr 11 13:17:04
397,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,37,5,Apr 11 15:10:02
398,PAM: User login failed.,180.101.88.229,Password Guessing,5503,1019,5,Apr 11 14:39:21
399,PAM: User login failed.,104.225.217.122,Password Guessing,5503,708,5,Apr 11 15:44:02
400,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,54,5,Apr 11 13:03:13
401,PAM: User login failed.,104.225.217.122,Password Guessing,5503,155,5,Apr 11 14:04:02
402,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,108,10,Apr 11 13:56:02
403,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,63,10,Apr 11 16:37:02
404,PAM: User login failed.,104.225.217.122,Password Guessing,5503,439,5,Apr 11 13:31:02
405,PAM: User login failed.,194.113.236.217,Password Guessing,5503,279,5,01-04-2011 12:17
406,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1474,5,Apr 11 15:50:04
407,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,110,5,Apr 11 13:23:08
408,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1047,5,Apr 11 13:48:02
409,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1580,5,Apr 11 16:43:02
410,PAM: User login failed.,180.101.88.229,Password Guessing,5503,507,5,01-04-2011 11:36
411,PAM: User login failed.,179.43.180.106,Password Guessing,5503,811,5,Apr 11 13:42:58
412,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,2,10,Apr 11 15:00:03
413,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1704,5,Apr 11 14:38:02
414,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,307,5,01-04-2011 12:30
415,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,26,3,Apr 11 15:25:01
416,PAM: User login failed.,179.43.180.106,Password Guessing,5503,801,5,Apr 11 13:42:36
417,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,488,5,01-04-2011 12:53
418,PAM: User login failed.,104.225.217.122,Password Guessing,5503,206,5,Apr 11 13:16:02
419,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1536,5,Apr 11 14:32:04
420,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,748,5,Apr 11 16:22:05
